Planet Name,Global ESI,Long-term Stability,Atmospheric Retention,Habitability Index,Rank,Habitability_Category
HD 211810 b,0.2676293750071774,0.9997467177135484,0.0726837772153943,0.4482754582607321,2765.0,Non-Habitable
Kepler-1079 b,0.2870160789179115,1.0,0.0237080224968839,0.4482496439583325,2766.0,Non-Habitable
KOI-7368 b,0.2857576007639083,1.0,0.0267498084873597,0.4482287620794261,2767.0,Non-Habitable
Kepler-1414 b,0.2879088511727791,1.0,0.0213269563919989,0.4482198168647893,2768.0,Non-Habitable
Kepler-113 b,0.2790243148683211,1.0,0.0429067004673805,0.4480934975276366,2769.0,Non-Habitable
Kepler-1249 b,0.2851837666427913,1.0,0.0274908762508815,0.4480900585715719,2770.0,Non-Habitable
Kepler-1068 b,0.2829316408176528,1.0,0.0324047028991875,0.4479467609886639,2771.0,Non-Habitable
Kepler-852 b,0.2844088994742081,1.0,0.0281922902134327,0.4478429077797906,2772.0,Non-Habitable
TOI-530 b,0.2693787317340075,1.0,0.0653944762442054,0.4477682611158449,2773.0,Non-Habitable
Kepler-1530 d,0.2830276634692549,1.0,0.0311776015436255,0.4477493520433525,2774.0,Non-Habitable
55 Cnc c,0.2774191014942656,0.9999990016407926,0.0451381871823575,0.4477368886758421,2775.0,Non-Habitable
Kepler-1506 b,0.2866657747426795,1.0,0.0218330413410419,0.4476994956395481,2776.0,Non-Habitable
Kepler-255 b,0.2858991194223064,1.0,0.0232319698805648,0.4475959536872662,2777.0,Non-Habitable
HD 109988 b,0.114001675688606,0.9999016915590336,0.4521525683007502,0.4474018589721631,2778.0,Non-Habitable
Kepler-75 b,0.182088555352369,0.9999934612310152,0.2817712921591435,0.4473965744773178,2779.0,Non-Habitable
Kepler-1326 b,0.2810588800472656,1.0,0.0342637815535458,0.447382196334342,2780.0,Non-Habitable
TOI-942 c,0.27532542969261,0.9999961415288822,0.0485162898965014,0.4473648152842699,2781.0,Non-Habitable
BD+20 274 b,0.2246506670232269,0.9999617148386554,0.1750102106932791,0.4473158901018658,2782.0,Non-Habitable
K2-331 b,0.2845830464301265,0.9999999999971632,0.0245760112301812,0.4472067254602485,2783.0,Non-Habitable
Kepler-1136 b,0.2848727042764072,1.0,0.023761088413625,0.4471885698209286,2784.0,Non-Habitable
Kepler-1120 b,0.2853173113571333,1.0,0.0221985021728039,0.4470983561131274,2785.0,Non-Habitable
Kepler-1191 b,0.284940506887784,1.0,0.0229898254983201,0.447068218543556,2786.0,Non-Habitable
Kepler-190 c,0.2850564932802571,1.0,0.0226930949659315,0.4470668656333149,2787.0,Non-Habitable
HD 215497 c,0.2723732041919532,0.9999136550408796,0.0543971073705365,0.4470401200823478,2788.0,Non-Habitable
Kepler-206 b,0.2857439470297487,1.0,0.0206316870920664,0.4469983109332877,2789.0,Non-Habitable
KIC 8540376 b,0.2802154253679426,0.9999999999906644,0.0340219995757276,0.4469121125963161,2790.0,Non-Habitable
Kepler-905 b,0.2848600870332212,1.0,0.0223710466522268,0.446904252847056,2791.0,Non-Habitable
Kepler-1081 b,0.2871517993964015,1.0,0.0164421623314183,0.4468643321644844,2792.0,Non-Habitable
Kepler-1686 b,0.2846589922587743,1.0,0.0224687865054976,0.4468232534304866,2793.0,Non-Habitable
Kepler-520 b,0.2841013065839751,1.0,0.0238340147396223,0.446817456239912,2794.0,Non-Habitable
Kepler-87 c,0.2861304377215274,0.999996302747276,0.0184590549947868,0.4467559206839038,2795.0,Non-Habitable
K2-117 b,0.2830429916681995,0.9999998409693298,0.0258046866191504,0.4466823854487288,2796.0,Non-Habitable
K2-342 b,0.2830281487161384,0.9999999999966565,0.0258045179850117,0.4466749779540684,2797.0,Non-Habitable
Kepler-255 c,0.2812982752778815,1.0,0.0300237505131465,0.44665388774157,2798.0,Non-Habitable
K2-179 b,0.2820359733332577,0.9999999999986522,0.028038049661442,0.4466255965985129,2799.0,Non-Habitable
Kepler-162 c,0.2810872413038585,1.0,0.0301781468792838,0.446579250027786,2800.0,Non-Habitable
Kepler-394 b,0.2836789523172183,1.0,0.023507688973409,0.4465410139532909,2801.0,Non-Habitable
K2-182 b,0.2747497782435772,0.999999704937804,0.045762990049925,0.4465273986131148,2802.0,Non-Habitable
Kepler-948 b,0.2829725959881053,1.0,0.0248712368283304,0.4464605453597188,2803.0,Non-Habitable
Kepler-1422 b,0.2825387774892267,1.0,0.025748678916388,0.4464191245278909,2804.0,Non-Habitable
Kepler-62 b,0.2746004063525667,1.0,0.0448764481203053,0.4462754928003444,2805.0,Non-Habitable
TOI-125 c,0.2818601609896293,0.999999246581682,0.0264975877388799,0.4462293720170953,2806.0,Non-Habitable
Kepler-1898 b,0.2863742782870059,1.0,0.0148689828456166,0.4461609357126262,2807.0,Non-Habitable
Kepler-191 d,0.2813195587604978,1.0,0.0269864558957986,0.4460570705594086,2808.0,Non-Habitable
K2-358 b,0.2805607014815939,0.9999999999973342,0.0287368015191422,0.4460277110438256,2809.0,Non-Habitable
TOI-1442 b,0.2839762230591124,0.999999999999937,0.0199439430764727,0.4459769001448319,2810.0,Non-Habitable
TOI-2445 b,0.2833491641988031,0.9999999999999462,0.0214147044221345,0.4459575229838123,2811.0,Non-Habitable
Kepler-1514 c,0.2838532204840768,0.999995525824954,0.0200690930776913,0.4459390866050629,2812.0,Non-Habitable
HD 206255 b,0.2756131240810118,0.9999851304920976,0.0405605897725931,0.4459142191426538,2813.0,Non-Habitable
Kepler-1361 b,0.2863213034247641,1.0,0.0134148044747864,0.4458436126073393,2814.0,Non-Habitable
Kepler-281 c,0.27667667282182,1.0,0.0375234573171836,0.4458430278743467,2815.0,Non-Habitable
K2-196 b,0.2787607338619434,0.999999999985022,0.0322234566183755,0.4458250582501534,2816.0,Non-Habitable
Kepler-1736 b,0.2780605954103903,1.0,0.0331795339856594,0.4456662045023271,2817.0,Non-Habitable
Kepler-179 c,0.2810412759796004,1.0,0.0256294635029954,0.4456465306903993,2818.0,Non-Habitable
Kepler-219 c,0.2784210692407948,1.0,0.0321719786276163,0.4456449303459207,2819.0,Non-Habitable
Kepler-295 c,0.2832657005658944,1.0,0.0199368968865362,0.4456202296602544,2820.0,Non-Habitable
Kepler-1809 b,0.2820366699341322,1.0,0.0229767693045801,0.4456136888279821,2821.0,Non-Habitable
Kepler-674 b,0.2815356643720761,1.0,0.0239909970066939,0.4455660315873768,2822.0,Non-Habitable
POTS-1 b,0.2335935391665464,0.9999999999992412,0.1437303934655994,0.4455428482761654,2823.0,Non-Habitable
Kepler-80 d,0.2769191983101648,1.0,0.0353235692836453,0.4455243130118115,2824.0,Non-Habitable
Kepler-154 d,0.277775908728179,1.0,0.0330863322269787,0.4455052208094852,2825.0,Non-Habitable
Kepler-286 d,0.2820381214767078,1.0,0.0218491854023522,0.4453888978188243,2826.0,Non-Habitable
Kepler-946 b,0.2805515887975887,1.0,0.0252492444934455,0.4453256432974834,2827.0,Non-Habitable
Kepler-894 b,0.2788693837645417,1.0,0.0291501657386422,0.4452647250299992,2828.0,Non-Habitable
Kepler-732 c,0.281906347845571,1.0,0.0214764382263431,0.4452484615680541,2829.0,Non-Habitable
HD 25912 b,0.2738564352883749,0.9999983031118964,0.0415622316636624,0.4452401549104888,2830.0,Non-Habitable
Kepler-177 b,0.2814314116253757,1.0,0.022517418782148,0.4452191895691174,2831.0,Non-Habitable
K2-37 c,0.2787885021000618,0.9999999999982414,0.0290226212005447,0.4451987752896122,2832.0,Non-Habitable
Kepler-1732 b,0.2767615491894664,1.0,0.0338790723436087,0.445156589063455,2833.0,Non-Habitable
TOI-1386 b,0.2708024118774775,0.999998518350232,0.0486510519249453,0.4451309718287974,2834.0,Non-Habitable
Kepler-389 b,0.2810697001800935,1.0,0.0229472722759454,0.4451243045452358,2835.0,Non-Habitable
K2-165 c,0.2808381004472916,0.9999999999988508,0.0231875980344621,0.4450565698301935,2836.0,Non-Habitable
HIP 9618 b,0.2789747696754539,0.999995563408922,0.0278494027589847,0.4450559344122005,2837.0,Non-Habitable
K2-352 c,0.2799536177833972,0.999999999997654,0.0252146925415729,0.4450197473993094,2838.0,Non-Habitable
Kepler-1059 b,0.2803404005080981,1.0,0.0241927637786246,0.445008753009774,2839.0,Non-Habitable
Kepler-221 c,0.2744472171583512,1.0,0.038374822991934,0.4448985731775624,2840.0,Non-Habitable
Kepler-238 e,0.2524007035892325,1.0,0.0934768278219747,0.4448957173590112,2841.0,Non-Habitable
EPIC 212297394 c,0.2788898690649486,0.999999999998633,0.0268962241960109,0.4448241793712664,2842.0,Non-Habitable
Kepler-1867 b,0.2817701555668793,1.0,0.0196442213158179,0.4448139220466032,2843.0,Non-Habitable
TOI-1710 b,0.2735269969119487,0.999996409889632,0.0401777128120466,0.4447979639852733,2844.0,Non-Habitable
K2-192 b,0.2802617975042282,0.9999999999988596,0.022987743227256,0.4447284473972231,2845.0,Non-Habitable
Kepler-873 b,0.2762534342706303,1.0,0.0327094528723212,0.4446686077097794,2846.0,Non-Habitable
Kepler-1376 b,0.2824353026177407,1.0,0.0172526763096591,0.4446681865708022,2847.0,Non-Habitable
Kepler-178 b,0.2774783218608014,1.0,0.029612796219675,0.4446617201743357,2848.0,Non-Habitable
HIP 5158 c,0.1397431983611908,0.999848822696229,0.3735312721751401,0.4445325004244921,2849.0,Non-Habitable
HD 4917 b,0.2453692586575608,0.999989198535908,0.108769793765988,0.4444353476427505,2850.0,Non-Habitable
Kepler-139 d,0.2778726016906444,1.0,0.0274947320471065,0.4444352472547435,2851.0,Non-Habitable
Kepler-1583 b,0.2854316508583104,1.0,0.0085524086199174,0.4444263071531387,2852.0,Non-Habitable
Kepler-1903 b,0.2778051779454363,1.0,0.026982062787639,0.444299001530246,2853.0,Non-Habitable
Kepler-416 c,0.2773753803706275,1.0,0.0277031112810634,0.4442283124415264,2854.0,Non-Habitable
HD 233832 b,0.2399367379890876,0.9998576727390018,0.1214133602974649,0.4442083428757373,2855.0,Non-Habitable
HD 93351 c,0.149547758637836,0.999829499768606,0.3467063214906346,0.4440639935476267,2856.0,Non-Habitable
HD 219134 b,0.2766560267531208,1.0,0.0285615731487983,0.44404032800632,2857.0,Non-Habitable
K2-43 b,0.2739508034872855,0.9999996285357678,0.0351714582267018,0.4440095819497134,2858.0,Non-Habitable
K2-406 b,0.2737954261877462,0.9999999999941958,0.0354985061478383,0.4439974143216995,2859.0,Non-Habitable
HD 5891 b,0.1936649601343225,0.9999937173068564,0.2357194456168782,0.4439744843825938,2860.0,Non-Habitable
HD 47186 c,0.2660589697984723,0.999916367958265,0.0544798333339439,0.4439003619535044,2861.0,Non-Habitable
Kepler-1768 b,0.2770705295501742,1.0,0.026721377694349,0.4438795403139569,2862.0,Non-Habitable
K2-402 b,0.2761833554459457,0.99999999999518,0.0286936527123508,0.443830408263997,2863.0,Non-Habitable
Kepler-1367 b,0.2817413874005838,1.0,0.0145664184515898,0.4437839773906099,2864.0,Non-Habitable
HAT-P-17 c,0.2193235341858032,0.9996937187092432,0.1708314083329049,0.4437361643722555,2865.0,Non-Habitable
PZ Tel b,0.0853827504313628,0.9980310488451344,0.5079926168806072,0.4436992132453431,2866.0,Non-Habitable
HD 133131 B b,0.2296176774014736,0.9994738945685556,0.1451975128366281,0.4436905096386291,2867.0,Non-Habitable
K2-256 b,0.2759103239309078,0.9999999999985388,0.0284702172657446,0.4436492054181645,2868.0,Non-Habitable
Kepler-362 b,0.2817225454700621,1.0,0.0137794624732668,0.4436171652296844,2869.0,Non-Habitable
Kepler-805 b,0.2753344655988222,1.0,0.0295483440951694,0.443576901618445,2870.0,Non-Habitable
K2-258 b,0.2749474239915835,0.9999999999939524,0.0299828801853738,0.4434702880310522,2871.0,Non-Habitable
HD 81817 b,0.1184599675031474,0.9999560210077552,0.4212028448504562,0.4434573590239915,2872.0,Non-Habitable
TOI-4479 b,0.2751319270679651,0.9999999999997792,0.0292693917934801,0.4434198418926123,2873.0,Non-Habitable
11 UMi b,0.1547942016613851,0.9999828347848038,0.3297670275340864,0.4433453567729509,2874.0,Non-Habitable
HD 31527 b,0.2742626422580801,0.9999982414068744,0.0308468142928068,0.4433001564096638,2875.0,Non-Habitable
Kepler-1815 b,0.274967598510025,1.0,0.0289634006311192,0.4432764793812363,2876.0,Non-Habitable
TOI-2373 b,0.1718577957944086,0.9999982408459196,0.286724488586399,0.44327326786826,2877.0,Non-Habitable
Kepler-393 c,0.2777978903707848,1.0,0.0218024779961517,0.4432594407846227,2878.0,Non-Habitable
Kepler-1725 b,0.2748115932540457,1.0,0.0292285351268306,0.4432515036523889,2879.0,Non-Habitable
Kepler-414 c,0.2653243529409902,1.0,0.0529285349569513,0.4432478834618854,2880.0,Non-Habitable
Kepler-1425 b,0.2804633942808629,1.0,0.0149564615346609,0.4432229894473636,2881.0,Non-Habitable
Kepler-1146 b,0.2776720859889647,1.0,0.0212193030260752,0.4430799035996974,2882.0,Non-Habitable
Kepler-1912 b,0.2773267934340839,1.0,0.0219650510368495,0.4430564069244118,2883.0,Non-Habitable
TOI-672 b,0.2710357073026126,0.9999999999992316,0.0373803441973055,0.4429939224905369,2884.0,Non-Habitable
Kepler-365 b,0.2756630428776719,1.0,0.025768649106022,0.4429852512600404,2885.0,Non-Habitable
HD 7924 b,0.274978309906945,0.9999994951407296,0.0274764166282188,0.4429842868213351,2886.0,Non-Habitable
Kepler-402 d,0.2771115160568951,1.0,0.0221083712883954,0.4429774322861266,2887.0,Non-Habitable
Kepler-282 d,0.2514877486576445,1.0,0.0858275597683579,0.4429093862824939,2888.0,Non-Habitable
K2-273 b,0.2737551370398078,0.9999999999979304,0.0301584646630891,0.4429092614519008,2889.0,Non-Habitable
KOI-3503 c,0.2656317927267489,1.0,0.0504130919858416,0.4428985147605428,2890.0,Non-Habitable
AB Aur b,0.1748164420965097,0.9947326349446758,0.2852393148040147,0.4428758744924605,2891.0,Non-Habitable
rho CrB e,0.2758785590655195,0.9999981252050992,0.0243779486594156,0.4428143068261727,2892.0,Non-Habitable
Kepler-144 c,0.2768395623282199,1.0,0.0219200394521173,0.4428037890545334,2893.0,Non-Habitable
Kepler-1260 b,0.2757958477480899,1.0,0.0243457121363062,0.4427670663013062,2894.0,Non-Habitable
Kepler-130 b,0.2788994519080326,0.999998338171568,0.0165361362235423,0.4427564546501952,2895.0,Non-Habitable
Kepler-1017 b,0.2751968444167358,1.0,0.0255093331649485,0.4427002888413576,2896.0,Non-Habitable
HD 150706 b,0.2282798928700076,0.9996429523048228,0.1431549828331295,0.4426638286930766,2897.0,Non-Habitable
Kepler-126 c,0.2792426982624778,0.9999956834532374,0.0152019186832665,0.4426604379038634,2898.0,Non-Habitable
Kepler-529 c,0.2750820416681204,1.0,0.0255597660047345,0.4426529740350071,2899.0,Non-Habitable
HD 233604 b,0.1982571345844325,0.9999947620850688,0.2176296559268815,0.4426529271031132,2900.0,Non-Habitable
Kepler-523 b,0.2751491608809159,1.0,0.025350080007225,0.4426445964419029,2901.0,Non-Habitable
Kepler-1143 b,0.2756985463223161,1.0,0.0238126526735963,0.4426118036958773,2902.0,Non-Habitable
Kepler-360 c,0.2747875919294716,1.0,0.0260463909049526,0.4426030741457263,2903.0,Non-Habitable
HD 62364 c,0.0932520907807297,0.9959907678068072,0.4858941490754599,0.442602105547499,2904.0,Non-Habitable
K2-46 b,0.2747783903372497,0.9999999999945972,0.0258073249862235,0.4425506601642487,2905.0,Non-Habitable
eps CrB b,0.1971260005924708,0.9999799458678672,0.2196513462508058,0.4424872533067567,2906.0,Non-Habitable
Kepler-1944 b,0.2733613309738927,1.0,0.0289991836694501,0.4424805022208364,2907.0,Non-Habitable
Kepler-224 b,0.2760771832968022,1.0,0.0221566192851116,0.4424699155054234,2908.0,Non-Habitable
Kepler-68 c,0.2773197060781799,0.9999987493626152,0.0190098523917397,0.4424614483262224,2909.0,Non-Habitable
HD 105618 c,0.08397332300813,0.9993686305692288,0.5032573818606499,0.4424487270469636,2910.0,Non-Habitable
Kepler-381 c,0.2772384703411721,1.0,0.0187373233119652,0.4423666998329791,2911.0,Non-Habitable
Kepler-192 b,0.2731230136423037,1.0,0.0289109344589416,0.4423436937129401,2912.0,Non-Habitable
Kepler-1958 b,0.2743405761160971,1.0,0.0257966808462881,0.4423296242273062,2913.0,Non-Habitable
BD-08 2823 b,0.27176021966808,0.9999987378518238,0.0322379935356327,0.4423273298967137,2914.0,Non-Habitable
Kepler-1947 b,0.2780977514233668,1.0,0.0163655543886806,0.4423219865894195,2915.0,Non-Habitable
Kepler-1386 b,0.2760617572873359,1.0,0.0212695835604765,0.4422847953557632,2916.0,Non-Habitable
Kepler-784 b,0.2751786822473812,1.0,0.0232867437849035,0.4422466898806713,2917.0,Non-Habitable
Kepler-1445 b,0.2783396796022791,1.0,0.0153387276951053,0.4422375853401606,2918.0,Non-Habitable
L 168-9 b,0.2722741001645439,0.9999993841979048,0.0303674802131255,0.4422103613842685,2919.0,Non-Habitable
TOI-1246 c,0.271734749099384,0.9999999999984158,0.0315132857920889,0.4421700317076345,2920.0,Non-Habitable
Kepler-866 b,0.2748816849944907,1.0,0.0235716475701688,0.4421551720112791,2921.0,Non-Habitable
HD 151450 c,0.1992474538874919,0.9997265236232068,0.213034062763755,0.442148496583459,2922.0,Non-Habitable
Kepler-53 d,0.2738324302556324,1.0,0.0261272812117156,0.4421416713701593,2923.0,Non-Habitable
Kepler-193 b,0.2733117519691995,1.0,0.0273862698548459,0.4421331299555689,2924.0,Non-Habitable
Kepler-1671 b,0.2754702461162344,1.0,0.0217593381136009,0.4420869906808373,2925.0,Non-Habitable
Kepler-247 c,0.270591059775999,1.0,0.0338333802602968,0.4420622059400588,2926.0,Non-Habitable
Kepler-1866 b,0.2735581243240089,1.0,0.0259519711309931,0.441969456388203,2927.0,Non-Habitable
Kepler-1664 b,0.2716717183211248,1.0,0.0300814257898024,0.4418521443185229,2928.0,Non-Habitable
Kepler-28 c,0.2045016011010707,1.0,0.1977908571162319,0.4418089719737817,2929.0,Non-Habitable
TOI-4515 b,0.2332356908962545,0.9999923712959456,0.1258844785627265,0.4417924525494562,2930.0,Non-Habitable
HD 25912 c,0.1269258979306161,0.9998723480163236,0.3918090559907766,0.4417864645683605,2931.0,Non-Habitable
Kepler-58 b,0.2594051324899215,1.0,0.0603732348017557,0.4417772132053119,2932.0,Non-Habitable
Kepler-1220 b,0.2743007920521685,1.0,0.0229198459437886,0.4417343652148419,2933.0,Non-Habitable
Kepler-248 b,0.2714231693817746,1.0,0.0300252384680317,0.4417166323844936,2934.0,Non-Habitable
GJ 1151 c,0.2698047608142263,0.999999999954584,0.0340447200739007,0.4417113244082684,2935.0,Non-Habitable
Kepler-657 b,0.2704981612820459,1.0,0.0319281069208702,0.441634702025197,2936.0,Non-Habitable
K2-170 b,0.2741633861484642,0.9999999999978636,0.0223231063618023,0.4415463143459517,2937.0,Non-Habitable
Kepler-243 b,0.2719503256763874,1.0,0.0276372024020328,0.4415026033186002,2938.0,Non-Habitable
Kepler-1188 b,0.2724327424537609,1.0,0.0259237947889209,0.4414011301846646,2939.0,Non-Habitable
Kepler-432 b,0.203846386514631,0.9999783284390033,0.1972644274290756,0.4413695772748316,2940.0,Non-Habitable
Kepler-763 c,0.273804133896024,1.0,0.0223052587187256,0.4413631186917571,2941.0,Non-Habitable
HIP 29442 b,0.2712190676023961,0.9999999999963196,0.0285837456938756,0.4413262829388691,2942.0,Non-Habitable
Kepler-139 b,0.2733783806394917,1.0,0.0230487463310573,0.4412989395859573,2943.0,Non-Habitable
Kepler-260 b,0.2722709687110403,1.0,0.0255772296191078,0.4412509302793417,2944.0,Non-Habitable
Kepler-1526 b,0.2713934669317464,1.0,0.0275426008275784,0.4412052536313889,2945.0,Non-Habitable
Kepler-1643 b,0.2715817317858714,1.0,0.0270456421572961,0.4411999943243949,2946.0,Non-Habitable
HATS-17 b,0.2344531244729814,0.9999994680466152,0.1197053060726885,0.441167463865013,2947.0,Non-Habitable
HD 20003 b,0.2696858330045054,0.9999950826707056,0.0315731378924646,0.4411560688819573,2948.0,Non-Habitable
Kepler-92 c,0.271855629946971,0.9999989317907078,0.0259959723258625,0.4411266889758703,2949.0,Non-Habitable
CI Tau b,0.1655873405484514,0.9999971366413888,0.2913373372231786,0.441060278711278,2950.0,Non-Habitable
KOI-351 c,0.2739993607294571,1.0,0.0202537099289781,0.4410504223505242,2951.0,Non-Habitable
Kepler-27 d,0.2705303252795287,1.0,0.0287306149433428,0.4410112856284329,2952.0,Non-Habitable
Kepler-1922 b,0.2711974208033029,1.0,0.0268992142917711,0.4409785532600057,2953.0,Non-Habitable
TOI-4010 d,0.2644869195006774,0.9999988907119918,0.04346500649902,0.4409361282637402,2954.0,Non-Habitable
Kepler-589 c,0.2743792653601903,1.0,0.0186691677444307,0.4409234662289812,2955.0,Non-Habitable
Kepler-1267 b,0.2698310211709961,1.0,0.0299544074881985,0.4409063920831377,2956.0,Non-Habitable
Kepler-760 b,0.2696692331951006,1.0,0.0301566123644003,0.4408659390704303,2957.0,Non-Habitable
Kepler-359 c,0.2758065442624082,1.0,0.0147097821828125,0.4408452285677666,2958.0,Non-Habitable
Kepler-1057 b,0.2691950209630123,1.0,0.031231511085571,0.4408438126986204,2959.0,Non-Habitable
